"","lat","lon"
"5823",39.182682456,-74.687126194
"5824",39.182682456,-74.686126194
"5825",39.182682456,-74.685126194
"5826",39.182682456,-74.684126194
"5827",39.182682456,-74.683126194
"5828",39.182682456,-74.682126194
"5829",39.182682456,-74.681126194
"5830",39.182682456,-74.680126194
"5831",39.182682456,-74.679126194
"5832",39.182682456,-74.678126194
"5833",39.182682456,-74.677126194
"5834",39.182682456,-74.676126194
"5835",39.182682456,-74.675126194
"5836",39.182682456,-74.674126194
"5837",39.182682456,-74.673126194
"5838",39.182682456,-74.672126194
"5839",39.182682456,-74.671126194
"5840",39.182682456,-74.670126194
"5841",39.182682456,-74.669126194
"5842",39.182682456,-74.668126194
"5843",39.182682456,-74.667126194
"5844",39.182682456,-74.666126194
"5845",39.182682456,-74.665126194
"5846",39.182682456,-74.664126194
"5847",39.182682456,-74.663126194
"5848",39.181682456,-74.939126194
"5849",39.181682456,-74.938126194
"5850",39.181682456,-74.937126194
"5851",39.181682456,-74.936126194
"5852",39.181682456,-74.935126194
"5853",39.181682456,-74.934126194
"5854",39.181682456,-74.933126194
"5855",39.181682456,-74.932126194
"5856",39.181682456,-74.931126194
"5857",39.181682456,-74.930126194
"5858",39.181682456,-74.929126194
"5859",39.181682456,-74.928126194
"5860",39.181682456,-74.927126194
"5861",39.181682456,-74.926126194
"5862",39.181682456,-74.925126194
"5863",39.181682456,-74.924126194
"5864",39.181682456,-74.923126194
"5865",39.181682456,-74.922126194
"5866",39.181682456,-74.921126194
"5867",39.181682456,-74.920126194
"5868",39.181682456,-74.919126194
"5869",39.181682456,-74.918126194
"5870",39.181682456,-74.917126194
"5871",39.181682456,-74.916126194
"5872",39.181682456,-74.915126194
"5873",39.181682456,-74.914126194
"5874",39.181682456,-74.913126194
"5875",39.181682456,-74.912126194
"5876",39.181682456,-74.911126194
"5877",39.181682456,-74.910126194
"5878",39.181682456,-74.909126194
"5879",39.181682456,-74.908126194
"5880",39.181682456,-74.907126194
"5881",39.181682456,-74.906126194
"5882",39.181682456,-74.905126194
"5883",39.181682456,-74.904126194
"5884",39.181682456,-74.903126194
"5885",39.181682456,-74.902126194
"5886",39.181682456,-74.901126194
"5887",39.181682456,-74.900126194
"5888",39.181682456,-74.899126194
"5889",39.181682456,-74.898126194
"5890",39.181682456,-74.897126194
"5891",39.181682456,-74.896126194
"5892",39.181682456,-74.895126194
"5893",39.181682456,-74.894126194
"5894",39.181682456,-74.893126194
"5895",39.181682456,-74.892126194
"5896",39.181682456,-74.891126194
"5897",39.181682456,-74.890126194
"5898",39.181682456,-74.889126194
"5899",39.181682456,-74.888126194
"5900",39.181682456,-74.887126194
"5901",39.181682456,-74.886126194
"5902",39.181682456,-74.885126194
"5903",39.181682456,-74.884126194
"5904",39.181682456,-74.883126194
"5905",39.181682456,-74.882126194
"5906",39.181682456,-74.881126194
"5907",39.181682456,-74.880126194
"5908",39.181682456,-74.879126194
"5909",39.181682456,-74.878126194
"5910",39.181682456,-74.877126194
"5911",39.181682456,-74.876126194
"5912",39.181682456,-74.875126194
"5913",39.181682456,-74.874126194
"5914",39.181682456,-74.873126194
"5915",39.181682456,-74.872126194
"5916",39.181682456,-74.871126194
"5917",39.181682456,-74.870126194
"5918",39.181682456,-74.869126194
"5919",39.181682456,-74.868126194
"5920",39.181682456,-74.867126194
"5921",39.181682456,-74.866126194
"5922",39.181682456,-74.865126194
"5923",39.181682456,-74.864126194
"5924",39.181682456,-74.863126194
"5925",39.181682456,-74.862126194
"5926",39.181682456,-74.861126194
"5927",39.181682456,-74.860126194
"5928",39.181682456,-74.859126194
"5929",39.181682456,-74.858126194
"5930",39.181682456,-74.857126194
"5931",39.181682456,-74.856126194
"5932",39.181682456,-74.855126194
"5933",39.181682456,-74.854126194
"5934",39.181682456,-74.853126194
"5935",39.181682456,-74.852126194
"5936",39.181682456,-74.851126194
"5937",39.181682456,-74.850126194
"5938",39.181682456,-74.849126194
"5939",39.181682456,-74.848126194
"5940",39.181682456,-74.847126194
"5941",39.181682456,-74.846126194
"5942",39.181682456,-74.845126194
"5943",39.181682456,-74.844126194
"5944",39.181682456,-74.843126194
"5945",39.181682456,-74.842126194
"5946",39.181682456,-74.841126194
"5947",39.181682456,-74.840126194
"5948",39.181682456,-74.839126194
"5949",39.181682456,-74.838126194
"5950",39.181682456,-74.837126194
"5951",39.181682456,-74.836126194
"5952",39.181682456,-74.835126194
"5953",39.181682456,-74.834126194
"5954",39.181682456,-74.833126194
"5955",39.181682456,-74.832126194
"5956",39.181682456,-74.831126194
"5957",39.181682456,-74.830126194
"5958",39.181682456,-74.829126194
"5959",39.181682456,-74.828126194
"5960",39.181682456,-74.827126194
"5961",39.181682456,-74.826126194
"5962",39.181682456,-74.825126194
"5963",39.181682456,-74.824126194
"5964",39.181682456,-74.823126194
"5965",39.181682456,-74.822126194
"5966",39.181682456,-74.821126194
"5967",39.181682456,-74.820126194
"5968",39.181682456,-74.819126194
"5969",39.181682456,-74.818126194
"5970",39.181682456,-74.817126194
"5971",39.181682456,-74.816126194
"5972",39.181682456,-74.815126194
"5973",39.181682456,-74.814126194
"5974",39.181682456,-74.813126194
"5975",39.181682456,-74.812126194
"5976",39.181682456,-74.811126194
"5977",39.181682456,-74.810126194
"5978",39.181682456,-74.809126194
"5979",39.181682456,-74.808126194
"5980",39.181682456,-74.807126194
"5981",39.181682456,-74.806126194
"5982",39.181682456,-74.805126194
"5983",39.181682456,-74.804126194
"5984",39.181682456,-74.803126194
"5985",39.181682456,-74.802126194
"5986",39.181682456,-74.801126194
"5987",39.181682456,-74.800126194
"5988",39.181682456,-74.799126194
"5989",39.181682456,-74.798126194
"5990",39.181682456,-74.797126194
"5991",39.181682456,-74.796126194
"5992",39.181682456,-74.795126194
"5993",39.181682456,-74.794126194
"5994",39.181682456,-74.793126194
"5995",39.181682456,-74.792126194
"5996",39.181682456,-74.791126194
"5997",39.181682456,-74.790126194
"5998",39.181682456,-74.789126194
"5999",39.181682456,-74.788126194
"6000",39.181682456,-74.787126194
"6001",39.181682456,-74.786126194
"6002",39.181682456,-74.785126194
"6003",39.181682456,-74.784126194
"6004",39.181682456,-74.783126194
"6005",39.181682456,-74.782126194
"6006",39.181682456,-74.781126194
"6007",39.181682456,-74.780126194
"6008",39.181682456,-74.779126194
"6009",39.181682456,-74.778126194
"6010",39.181682456,-74.777126194
"6011",39.181682456,-74.776126194
"6012",39.181682456,-74.775126194
"6013",39.181682456,-74.774126194
"6014",39.181682456,-74.773126194
"6015",39.181682456,-74.772126194
"6016",39.181682456,-74.771126194
"6017",39.181682456,-74.770126194
"6018",39.181682456,-74.769126194
"6019",39.181682456,-74.768126194
"6020",39.181682456,-74.767126194
"6021",39.181682456,-74.766126194
"6022",39.181682456,-74.765126194
"6023",39.181682456,-74.764126194
"6024",39.181682456,-74.763126194
"6025",39.181682456,-74.762126194
"6026",39.181682456,-74.761126194
"6027",39.181682456,-74.760126194
"6028",39.181682456,-74.759126194
"6029",39.181682456,-74.758126194
"6030",39.181682456,-74.757126194
"6031",39.181682456,-74.756126194
"6032",39.181682456,-74.755126194
"6033",39.181682456,-74.754126194
"6034",39.181682456,-74.753126194
"6035",39.181682456,-74.752126194
"6036",39.181682456,-74.751126194
"6037",39.181682456,-74.750126194
"6038",39.181682456,-74.749126194
"6039",39.181682456,-74.748126194
"6040",39.181682456,-74.747126194
"6041",39.181682456,-74.746126194
"6042",39.181682456,-74.745126194
"6043",39.181682456,-74.744126194
"6044",39.181682456,-74.743126194
"6045",39.181682456,-74.742126194
"6046",39.181682456,-74.741126194
"6047",39.181682456,-74.740126194
"6048",39.181682456,-74.739126194
"6049",39.181682456,-74.738126194
"6050",39.181682456,-74.737126194
"6051",39.181682456,-74.736126194
"6052",39.181682456,-74.735126194
"6053",39.181682456,-74.734126194
"6054",39.181682456,-74.733126194
"6055",39.181682456,-74.732126194
"6056",39.181682456,-74.731126194
"6057",39.181682456,-74.730126194
"6058",39.181682456,-74.729126194
"6059",39.181682456,-74.728126194
"6060",39.181682456,-74.727126194
"6061",39.181682456,-74.726126194
"6062",39.181682456,-74.725126194
"6063",39.181682456,-74.724126194
"6064",39.181682456,-74.723126194
"6065",39.181682456,-74.722126194
"6066",39.181682456,-74.721126194
"6067",39.181682456,-74.720126194
"6068",39.181682456,-74.719126194
"6069",39.181682456,-74.718126194
"6070",39.181682456,-74.717126194
"6071",39.181682456,-74.716126194
"6072",39.181682456,-74.715126194
"6073",39.181682456,-74.714126194
"6074",39.181682456,-74.713126194
"6075",39.181682456,-74.712126194
"6076",39.181682456,-74.711126194
"6077",39.181682456,-74.710126194
"6078",39.181682456,-74.709126194
"6079",39.181682456,-74.708126194
"6080",39.181682456,-74.707126194
"6081",39.181682456,-74.706126194
"6082",39.181682456,-74.705126194
"6083",39.181682456,-74.704126194
"6084",39.181682456,-74.703126194
"6085",39.181682456,-74.702126194
"6086",39.181682456,-74.701126194
"6087",39.181682456,-74.700126194
"6088",39.181682456,-74.699126194
"6089",39.181682456,-74.698126194
"6090",39.181682456,-74.697126194
"6091",39.181682456,-74.696126194
"6092",39.181682456,-74.695126194
"6093",39.181682456,-74.694126194
"6094",39.181682456,-74.693126194
"6095",39.181682456,-74.692126194
"6096",39.181682456,-74.691126194
"6097",39.181682456,-74.690126194
"6098",39.181682456,-74.689126194
"6099",39.181682456,-74.688126194
"6100",39.181682456,-74.687126194
"6101",39.181682456,-74.686126194
"6102",39.181682456,-74.685126194
"6103",39.181682456,-74.684126194
"6104",39.181682456,-74.683126194
"6105",39.181682456,-74.682126194
"6106",39.181682456,-74.681126194
"6107",39.181682456,-74.680126194
"6108",39.181682456,-74.679126194
"6109",39.181682456,-74.678126194
"6110",39.181682456,-74.677126194
"6111",39.181682456,-74.676126194
"6112",39.181682456,-74.675126194
"6113",39.181682456,-74.674126194
"6114",39.181682456,-74.673126194
"6115",39.181682456,-74.672126194
"6116",39.181682456,-74.671126194
"6117",39.181682456,-74.670126194
"6118",39.181682456,-74.669126194
"6119",39.181682456,-74.668126194
"6120",39.181682456,-74.667126194
"6121",39.181682456,-74.666126194
"6122",39.181682456,-74.665126194
"6123",39.181682456,-74.664126194
"6124",39.180682456,-74.936126194
"6125",39.180682456,-74.935126194
"6126",39.180682456,-74.934126194
"6127",39.180682456,-74.933126194
"6128",39.180682456,-74.932126194
"6129",39.180682456,-74.931126194
"6130",39.180682456,-74.930126194
"6131",39.180682456,-74.929126194
"6132",39.180682456,-74.928126194
"6133",39.180682456,-74.927126194
"6134",39.180682456,-74.926126194
"6135",39.180682456,-74.925126194
"6136",39.180682456,-74.924126194
"6137",39.180682456,-74.923126194
"6138",39.180682456,-74.922126194
"6139",39.180682456,-74.921126194
"6140",39.180682456,-74.920126194
"6141",39.180682456,-74.919126194
"6142",39.180682456,-74.918126194
"6143",39.180682456,-74.917126194
"6144",39.180682456,-74.916126194
"6145",39.180682456,-74.915126194
"6146",39.180682456,-74.914126194
"6147",39.180682456,-74.913126194
"6148",39.180682456,-74.912126194
"6149",39.180682456,-74.911126194
"6150",39.180682456,-74.910126194
"6151",39.180682456,-74.909126194
"6152",39.180682456,-74.908126194
"6153",39.180682456,-74.907126194
"6154",39.180682456,-74.906126194
"6155",39.180682456,-74.905126194
"6156",39.180682456,-74.904126194
"6157",39.180682456,-74.903126194
"6158",39.180682456,-74.902126194
"6159",39.180682456,-74.901126194
"6160",39.180682456,-74.900126194
"6161",39.180682456,-74.899126194
"6162",39.180682456,-74.898126194
"6163",39.180682456,-74.897126194
"6164",39.180682456,-74.896126194
"6165",39.180682456,-74.895126194
"6166",39.180682456,-74.894126194
"6167",39.180682456,-74.893126194
"6168",39.180682456,-74.892126194
"6169",39.180682456,-74.891126194
"6170",39.180682456,-74.890126194
"6171",39.180682456,-74.889126194
"6172",39.180682456,-74.888126194
"6173",39.180682456,-74.887126194
"6174",39.180682456,-74.886126194
"6175",39.180682456,-74.885126194
"6176",39.180682456,-74.884126194
"6177",39.180682456,-74.883126194
"6178",39.180682456,-74.882126194
"6179",39.180682456,-74.881126194
"6180",39.180682456,-74.880126194
"6181",39.180682456,-74.879126194
"6182",39.180682456,-74.878126194
"6183",39.180682456,-74.877126194
"6184",39.180682456,-74.876126194
"6185",39.180682456,-74.875126194
"6186",39.180682456,-74.874126194
"6187",39.180682456,-74.873126194
"6188",39.180682456,-74.872126194
"6189",39.180682456,-74.871126194
"6190",39.180682456,-74.870126194
"6191",39.180682456,-74.869126194
"6192",39.180682456,-74.868126194
"6193",39.180682456,-74.867126194
"6194",39.180682456,-74.866126194
"6195",39.180682456,-74.865126194
"6196",39.180682456,-74.864126194
"6197",39.180682456,-74.863126194
"6198",39.180682456,-74.862126194
"6199",39.180682456,-74.861126194
"6200",39.180682456,-74.860126194
"6201",39.180682456,-74.859126194
"6202",39.180682456,-74.858126194
"6203",39.180682456,-74.857126194
"6204",39.180682456,-74.856126194
"6205",39.180682456,-74.855126194
"6206",39.180682456,-74.854126194
"6207",39.180682456,-74.853126194
"6208",39.180682456,-74.852126194
"6209",39.180682456,-74.851126194
"6210",39.180682456,-74.850126194
"6211",39.180682456,-74.849126194
"6212",39.180682456,-74.848126194
"6213",39.180682456,-74.847126194
"6214",39.180682456,-74.846126194
"6215",39.180682456,-74.845126194
"6216",39.180682456,-74.844126194
"6217",39.180682456,-74.843126194
"6218",39.180682456,-74.842126194
"6219",39.180682456,-74.841126194
"6220",39.180682456,-74.840126194
"6221",39.180682456,-74.839126194
"6222",39.180682456,-74.838126194
"6223",39.180682456,-74.837126194
"6224",39.180682456,-74.836126194
"6225",39.180682456,-74.835126194
"6226",39.180682456,-74.834126194
"6227",39.180682456,-74.833126194
"6228",39.180682456,-74.832126194
"6229",39.180682456,-74.831126194
"6230",39.180682456,-74.830126194
"6231",39.180682456,-74.829126194
"6232",39.180682456,-74.828126194
"6233",39.180682456,-74.827126194
"6234",39.180682456,-74.826126194
"6235",39.180682456,-74.825126194
"6236",39.180682456,-74.824126194
"6237",39.180682456,-74.823126194
"6238",39.180682456,-74.822126194
"6239",39.180682456,-74.821126194
"6240",39.180682456,-74.820126194
"6241",39.180682456,-74.819126194
"6242",39.180682456,-74.818126194
"6243",39.180682456,-74.817126194
"6244",39.180682456,-74.816126194
"6245",39.180682456,-74.815126194
"6246",39.180682456,-74.814126194
"6247",39.180682456,-74.813126194
"6248",39.180682456,-74.812126194
"6249",39.180682456,-74.811126194
"6250",39.180682456,-74.810126194
"6251",39.180682456,-74.809126194
"6252",39.180682456,-74.808126194
"6253",39.180682456,-74.807126194
"6254",39.180682456,-74.806126194
"6255",39.180682456,-74.805126194
"6256",39.180682456,-74.804126194
"6257",39.180682456,-74.803126194
"6258",39.180682456,-74.802126194
"6259",39.180682456,-74.801126194
"6260",39.180682456,-74.800126194
"6261",39.180682456,-74.799126194
"6262",39.180682456,-74.798126194
"6263",39.180682456,-74.797126194
"6264",39.180682456,-74.796126194
"6265",39.180682456,-74.795126194
"6266",39.180682456,-74.794126194
"6267",39.180682456,-74.793126194
"6268",39.180682456,-74.792126194
"6269",39.180682456,-74.791126194
"6270",39.180682456,-74.790126194
"6271",39.180682456,-74.789126194
"6272",39.180682456,-74.788126194
"6273",39.180682456,-74.787126194
"6274",39.180682456,-74.786126194
"6275",39.180682456,-74.785126194
"6276",39.180682456,-74.784126194
"6277",39.180682456,-74.783126194
"6278",39.180682456,-74.782126194
"6279",39.180682456,-74.781126194
"6280",39.180682456,-74.780126194
"6281",39.180682456,-74.779126194
"6282",39.180682456,-74.778126194
"6283",39.180682456,-74.777126194
"6284",39.180682456,-74.776126194
"6285",39.180682456,-74.775126194
"6286",39.180682456,-74.774126194
"6287",39.180682456,-74.773126194
"6288",39.180682456,-74.772126194
"6289",39.180682456,-74.771126194
"6290",39.180682456,-74.770126194
"6291",39.180682456,-74.769126194
"6292",39.180682456,-74.768126194
"6293",39.180682456,-74.767126194
"6294",39.180682456,-74.766126194
"6295",39.180682456,-74.765126194
"6296",39.180682456,-74.764126194
"6297",39.180682456,-74.763126194
"6298",39.180682456,-74.762126194
"6299",39.180682456,-74.761126194
"6300",39.180682456,-74.760126194
"6301",39.180682456,-74.759126194
"6302",39.180682456,-74.758126194
"6303",39.180682456,-74.757126194
"6304",39.180682456,-74.756126194
"6305",39.180682456,-74.755126194
"6306",39.180682456,-74.754126194
"6307",39.180682456,-74.753126194
"6308",39.180682456,-74.752126194
"6309",39.180682456,-74.751126194
"6310",39.180682456,-74.750126194
"6311",39.180682456,-74.749126194
"6312",39.180682456,-74.748126194
"6313",39.180682456,-74.747126194
"6314",39.180682456,-74.746126194
"6315",39.180682456,-74.745126194
"6316",39.180682456,-74.744126194
"6317",39.180682456,-74.743126194
"6318",39.180682456,-74.742126194
"6319",39.180682456,-74.741126194
"6320",39.180682456,-74.740126194
"6321",39.180682456,-74.739126194
"6322",39.180682456,-74.738126194
"6323",39.180682456,-74.737126194
"6324",39.180682456,-74.736126194
"6325",39.180682456,-74.735126194
"6326",39.180682456,-74.734126194
"6327",39.180682456,-74.733126194
"6328",39.180682456,-74.732126194
"6329",39.180682456,-74.731126194
"6330",39.180682456,-74.730126194
"6331",39.180682456,-74.729126194
"6332",39.180682456,-74.728126194
"6333",39.180682456,-74.727126194
"6334",39.180682456,-74.726126194
"6335",39.180682456,-74.725126194
"6336",39.180682456,-74.724126194
"6337",39.180682456,-74.723126194
"6338",39.180682456,-74.722126194
"6339",39.180682456,-74.721126194
"6340",39.180682456,-74.720126194
"6341",39.180682456,-74.719126194
"6342",39.180682456,-74.718126194
"6343",39.180682456,-74.717126194
"6344",39.180682456,-74.716126194
"6345",39.180682456,-74.715126194
"6346",39.180682456,-74.714126194
"6347",39.180682456,-74.713126194
"6348",39.180682456,-74.712126194
"6349",39.180682456,-74.711126194
"6350",39.180682456,-74.710126194
"6351",39.180682456,-74.709126194
"6352",39.180682456,-74.708126194
"6353",39.180682456,-74.707126194
"6354",39.180682456,-74.706126194
"6355",39.180682456,-74.705126194
"6356",39.180682456,-74.704126194
"6357",39.180682456,-74.703126194
"6358",39.180682456,-74.702126194
"6359",39.180682456,-74.701126194
"6360",39.180682456,-74.700126194
"6361",39.180682456,-74.699126194
"6362",39.180682456,-74.698126194
"6363",39.180682456,-74.697126194
"6364",39.180682456,-74.696126194
"6365",39.180682456,-74.695126194
"6366",39.180682456,-74.694126194
"6367",39.180682456,-74.693126194
"6368",39.180682456,-74.692126194
"6369",39.180682456,-74.691126194
"6370",39.180682456,-74.690126194
"6371",39.180682456,-74.689126194
"6372",39.180682456,-74.688126194
"6373",39.180682456,-74.687126194
"6374",39.180682456,-74.686126194
"6375",39.180682456,-74.685126194
"6376",39.180682456,-74.684126194
"6377",39.180682456,-74.683126194
"6378",39.180682456,-74.682126194
"6379",39.180682456,-74.681126194
"6380",39.180682456,-74.680126194
"6381",39.180682456,-74.679126194
"6382",39.180682456,-74.678126194
"6383",39.180682456,-74.677126194
"6384",39.180682456,-74.676126194
"6385",39.180682456,-74.675126194
"6386",39.180682456,-74.674126194
"6387",39.180682456,-74.673126194
"6388",39.180682456,-74.672126194
"6389",39.180682456,-74.671126194
"6390",39.180682456,-74.670126194
"6391",39.180682456,-74.669126194
"6392",39.180682456,-74.668126194
"6393",39.180682456,-74.667126194
"6394",39.180682456,-74.666126194
"6395",39.180682456,-74.665126194
"6396",39.179682456,-74.933126194
"6397",39.179682456,-74.932126194
"6398",39.179682456,-74.931126194
"6399",39.179682456,-74.930126194
"6400",39.179682456,-74.929126194
"6401",39.179682456,-74.928126194
"6402",39.179682456,-74.927126194
"6403",39.179682456,-74.926126194
"6404",39.179682456,-74.925126194
"6405",39.179682456,-74.924126194
"6406",39.179682456,-74.923126194
"6407",39.179682456,-74.922126194
"6408",39.179682456,-74.921126194
"6409",39.179682456,-74.920126194
"6410",39.179682456,-74.919126194
"6411",39.179682456,-74.918126194
"6412",39.179682456,-74.917126194
"6413",39.179682456,-74.916126194
"6414",39.179682456,-74.915126194
"6415",39.179682456,-74.914126194
"6416",39.179682456,-74.913126194
"6417",39.179682456,-74.912126194
"6418",39.179682456,-74.911126194
"6419",39.179682456,-74.910126194
"6420",39.179682456,-74.909126194
"6421",39.179682456,-74.908126194
"6422",39.179682456,-74.907126194
"6423",39.179682456,-74.906126194
"6424",39.179682456,-74.905126194
"6425",39.179682456,-74.904126194
"6426",39.179682456,-74.903126194
"6427",39.179682456,-74.902126194
"6428",39.179682456,-74.901126194
"6429",39.179682456,-74.900126194
"6430",39.179682456,-74.899126194
"6431",39.179682456,-74.898126194
"6432",39.179682456,-74.897126194
"6433",39.179682456,-74.896126194
"6434",39.179682456,-74.895126194
"6435",39.179682456,-74.894126194
"6436",39.179682456,-74.893126194
"6437",39.179682456,-74.892126194
"6438",39.179682456,-74.891126194
"6439",39.179682456,-74.890126194
"6440",39.179682456,-74.889126194
"6441",39.179682456,-74.888126194
"6442",39.179682456,-74.887126194
"6443",39.179682456,-74.886126194
"6444",39.179682456,-74.885126194
"6445",39.179682456,-74.884126194
"6446",39.179682456,-74.883126194
"6447",39.179682456,-74.882126194
"6448",39.179682456,-74.881126194
"6449",39.179682456,-74.880126194
"6450",39.179682456,-74.879126194
"6451",39.179682456,-74.878126194
"6452",39.179682456,-74.877126194
"6453",39.179682456,-74.876126194
"6454",39.179682456,-74.875126194
"6455",39.179682456,-74.874126194
"6456",39.179682456,-74.873126194
"6457",39.179682456,-74.872126194
"6458",39.179682456,-74.871126194
"6459",39.179682456,-74.870126194
"6460",39.179682456,-74.869126194
"6461",39.179682456,-74.868126194
"6462",39.179682456,-74.867126194
"6463",39.179682456,-74.866126194
"6464",39.179682456,-74.865126194
"6465",39.179682456,-74.864126194
"6466",39.179682456,-74.863126194
"6467",39.179682456,-74.862126194
"6468",39.179682456,-74.861126194
"6469",39.179682456,-74.860126194
"6470",39.179682456,-74.859126194
"6471",39.179682456,-74.858126194
"6472",39.179682456,-74.857126194
"6473",39.179682456,-74.856126194
"6474",39.179682456,-74.855126194
"6475",39.179682456,-74.854126194
"6476",39.179682456,-74.853126194
"6477",39.179682456,-74.852126194
"6478",39.179682456,-74.851126194
"6479",39.179682456,-74.850126194
"6480",39.179682456,-74.849126194
"6481",39.179682456,-74.848126194
"6482",39.179682456,-74.847126194
"6483",39.179682456,-74.846126194
"6484",39.179682456,-74.845126194
"6485",39.179682456,-74.844126194
"6486",39.179682456,-74.843126194
"6487",39.179682456,-74.842126194
"6488",39.179682456,-74.841126194
"6489",39.179682456,-74.840126194
"6490",39.179682456,-74.839126194
"6491",39.179682456,-74.838126194
"6492",39.179682456,-74.837126194
"6493",39.179682456,-74.836126194
"6494",39.179682456,-74.835126194
"6495",39.179682456,-74.834126194
"6496",39.179682456,-74.833126194
"6497",39.179682456,-74.832126194
"6498",39.179682456,-74.831126194
"6499",39.179682456,-74.830126194
"6500",39.179682456,-74.829126194
"6501",39.179682456,-74.828126194
"6502",39.179682456,-74.827126194
"6503",39.179682456,-74.826126194
"6504",39.179682456,-74.825126194
"6505",39.179682456,-74.824126194
"6506",39.179682456,-74.823126194
"6507",39.179682456,-74.822126194
"6508",39.179682456,-74.821126194
"6509",39.179682456,-74.820126194
"6510",39.179682456,-74.819126194
"6511",39.179682456,-74.818126194
"6512",39.179682456,-74.817126194
"6513",39.179682456,-74.816126194
"6514",39.179682456,-74.815126194
"6515",39.179682456,-74.814126194
"6516",39.179682456,-74.813126194
"6517",39.179682456,-74.812126194
"6518",39.179682456,-74.811126194
"6519",39.179682456,-74.810126194
"6520",39.179682456,-74.809126194
"6521",39.179682456,-74.808126194
"6522",39.179682456,-74.807126194
"6523",39.179682456,-74.806126194
"6524",39.179682456,-74.805126194
"6525",39.179682456,-74.804126194
"6526",39.179682456,-74.803126194
"6527",39.179682456,-74.802126194
"6528",39.179682456,-74.801126194
"6529",39.179682456,-74.800126194
"6530",39.179682456,-74.799126194
"6531",39.179682456,-74.798126194
"6532",39.179682456,-74.797126194
"6533",39.179682456,-74.796126194
"6534",39.179682456,-74.795126194
"6535",39.179682456,-74.794126194
"6536",39.179682456,-74.793126194
"6537",39.179682456,-74.792126194
"6538",39.179682456,-74.791126194
"6539",39.179682456,-74.790126194
"6540",39.179682456,-74.789126194
"6541",39.179682456,-74.788126194
"6542",39.179682456,-74.787126194
"6543",39.179682456,-74.786126194
"6544",39.179682456,-74.785126194
"6545",39.179682456,-74.784126194
"6546",39.179682456,-74.783126194
"6547",39.179682456,-74.782126194
"6548",39.179682456,-74.781126194
"6549",39.179682456,-74.780126194
"6550",39.179682456,-74.779126194
"6551",39.179682456,-74.778126194
"6552",39.179682456,-74.777126194
"6553",39.179682456,-74.776126194
"6554",39.179682456,-74.775126194
"6555",39.179682456,-74.774126194
"6556",39.179682456,-74.773126194
"6557",39.179682456,-74.772126194
"6558",39.179682456,-74.771126194
"6559",39.179682456,-74.770126194
"6560",39.179682456,-74.769126194
"6561",39.179682456,-74.768126194
"6562",39.179682456,-74.767126194
"6563",39.179682456,-74.766126194
"6564",39.179682456,-74.765126194
"6565",39.179682456,-74.764126194
"6566",39.179682456,-74.763126194
"6567",39.179682456,-74.762126194
"6568",39.179682456,-74.761126194
"6569",39.179682456,-74.760126194
"6570",39.179682456,-74.759126194
"6571",39.179682456,-74.758126194
"6572",39.179682456,-74.757126194
"6573",39.179682456,-74.756126194
"6574",39.179682456,-74.755126194
"6575",39.179682456,-74.754126194
"6576",39.179682456,-74.753126194
"6577",39.179682456,-74.752126194
"6578",39.179682456,-74.751126194
"6579",39.179682456,-74.750126194
"6580",39.179682456,-74.749126194
"6581",39.179682456,-74.748126194
"6582",39.179682456,-74.747126194
"6583",39.179682456,-74.746126194
"6584",39.179682456,-74.745126194
"6585",39.179682456,-74.744126194
"6586",39.179682456,-74.743126194
"6587",39.179682456,-74.742126194
"6588",39.179682456,-74.741126194
"6589",39.179682456,-74.740126194
"6590",39.179682456,-74.739126194
"6591",39.179682456,-74.738126194
"6592",39.179682456,-74.737126194
"6593",39.179682456,-74.736126194
"6594",39.179682456,-74.735126194
"6595",39.179682456,-74.734126194
"6596",39.179682456,-74.733126194
"6597",39.179682456,-74.732126194
"6598",39.179682456,-74.731126194
"6599",39.179682456,-74.730126194
"6600",39.179682456,-74.729126194
"6601",39.179682456,-74.728126194
"6602",39.179682456,-74.727126194
"6603",39.179682456,-74.726126194
"6604",39.179682456,-74.725126194
"6605",39.179682456,-74.724126194
"6606",39.179682456,-74.723126194
"6607",39.179682456,-74.722126194
"6608",39.179682456,-74.721126194
"6609",39.179682456,-74.720126194
"6610",39.179682456,-74.719126194
"6611",39.179682456,-74.718126194
"6612",39.179682456,-74.717126194
"6613",39.179682456,-74.716126194
"6614",39.179682456,-74.715126194
"6615",39.179682456,-74.714126194
"6616",39.179682456,-74.713126194
"6617",39.179682456,-74.712126194
"6618",39.179682456,-74.711126194
"6619",39.179682456,-74.710126194
"6620",39.179682456,-74.709126194
"6621",39.179682456,-74.708126194
"6622",39.179682456,-74.707126194
"6623",39.179682456,-74.706126194
"6624",39.179682456,-74.705126194
"6625",39.179682456,-74.704126194
"6626",39.179682456,-74.703126194
"6627",39.179682456,-74.702126194
"6628",39.179682456,-74.701126194
"6629",39.179682456,-74.700126194
"6630",39.179682456,-74.699126194
"6631",39.179682456,-74.698126194
"6632",39.179682456,-74.697126194
"6633",39.179682456,-74.696126194
"6634",39.179682456,-74.695126194
"6635",39.179682456,-74.694126194
"6636",39.179682456,-74.693126194
"6637",39.179682456,-74.692126194
"6638",39.179682456,-74.691126194
"6639",39.179682456,-74.690126194
"6640",39.179682456,-74.689126194
"6641",39.179682456,-74.688126194
"6642",39.179682456,-74.687126194
"6643",39.179682456,-74.686126194
"6644",39.179682456,-74.685126194
"6645",39.179682456,-74.684126194
